position	x	n	folded
135828414	22	120	1
135828471	5	120	1
135828478	22	120	1
135828715	27	120	1
135829012	5	120	1
135830274	5	120	1
135830566	22	120	1
135831486	4	120	1
135831620	22	120	1
135831895	29	120	1
135832349	21	120	1
135832400	21	120	1
135832685	21	120	1
135834414	26	120	1
135835034	26	120	1
135837768	37	120	1
135837879	21	120	1
135838121	5	120	1
135839432	13	120	1
135840579	12	120	1
135840799	26	120	1
135841637	17	120	1
135843760	3	120	1
135844418	3	120	1
135845017	4	120	1
135845896	6	120	1
135846634	5	120	1
135847579	20	120	1
135847754	17	120	1
135849741	14	120	1
135849884	3	120	1
135850529	4	120	1
135851324	13	120	1
135851968	3	120	1
135852110	17	120	1
135852406	4	120	1
135852831	11	120	1
135852888	3	120	1
135853275	17	120	1
135853879	26	120	1
135853881	25	120	1
135854188	36	120	1
135855176	17	120	1
135855994	3	120	1
135856913	17	120	1
135860613	17	120	1
135860932	13	120	1
135862945	2	120	1
135863919	18	120	1
135864670	13	120	1
135865645	18	120	1
135865843	13	120	1
135866182	13	120	1
135866202	5	120	1
135866226	15	120	1
135867133	4	120	1
135867261	5	120	1
135868479	5	120	1
135868737	2	120	1
135869562	16	120	1
135870305	40	120	1
135871240	28	120	1
135872066	8	120	1
135872540	30	120	1
135872852	22	120	1
135873228	9	120	1
135873390	19	120	1
135873590	4	120	1
135874840	9	120	1
135874988	9	120	1
135875353	9	120	1
135875410	9	120	1
135875613	9	120	1
135876087	9	120	1
135876407	9	120	1
135877228	30	120	1
135877390	21	120	1
135877507	9	120	1
135878051	9	120	1
135879103	9	120	1
135879499	31	120	1
135880548	9	120	1
135880780	9	120	1
135880841	24	120	1
135881443	21	120	1
135882034	9	120	1
135882145	9	120	1
135882146	9	120	1
135882578	21	120	1
135882812	9	120	1
135882845	31	120	1
135883138	31	120	1
135883720	39	120	1
135883831	26	120	1
135883890	31	120	1
135884796	22	120	1
135885174	9	120	1
135885739	12	120	1
135887388	13	120	1
135887559	11	120	1
135887706	2	120	1
135888563	11	120	1
135888634	11	120	1
135888639	30	120	1
135889127	6	120	1
135889716	11	120	1
135889736	9	120	1
135890581	19	120	1
135891432	30	120	1
135891701	3	120	1
135892038	11	120	1
135892944	11	120	1
135893129	11	120	1
135894143	11	120	1
135894726	36	120	1
135894976	8	120	1
135894982	4	120	1
135895502	11	120	1
135895979	4	120	1
135896909	30	120	1
135897284	10	120	1
135897676	25	120	1
135898008	6	120	1
135900359	6	120	1
135900484	7	120	1
135901183	3	120	1
135901808	37	120	1
135902693	22	120	1
135903099	6	120	1
135903918	19	120	1
135905364	19	120	1
135905642	2	120	1
135905676	6	120	1
135906505	10	120	1
135906829	38	120	1
135907672	4	120	1
135909252	19	120	1
135909271	24	120	1
135909572	56	120	1
135910170	6	120	1
135910435	22	120	1
135910544	3	120	1
135912629	5	120	1
135913946	6	120	1
135914076	6	120	1
135914099	3	120	1
135914120	23	120	1
135914428	17	120	1
135915199	23	120	1
135915514	15	120	1
135915620	16	120	1
135916150	17	120	1
135916176	23	120	1
135916456	23	120	1
135917048	24	120	1
135917049	12	120	1
135917060	42	120	1
135918243	6	120	1
135919038	6	120	1
135920645	23	120	1
135921599	23	120	1
135922480	22	120	1
135922490	19	120	1
135922539	23	120	1
135922589	23	120	1
135922922	23	120	1
135923018	17	120	1
135923876	5	120	1
135925165	23	120	1
135925301	18	120	1
135925598	17	120	1
135925599	16	120	1
135926393	17	120	1
135926987	6	120	1
135927436	23	120	1
135928108	23	120	1
135928422	4	120	1
135928815	23	120	1
135929487	17	120	1
135932218	22	120	1
135932846	18	120	1
135933439	4	120	1
135934898	23	120	1
135935963	17	120	1
135936200	3	120	1
135936692	16	120	1
135937507	22	120	1
135937875	15	120	1
135937960	16	120	1
135938484	6	120	1
135940146	7	120	1
135940372	6	120	1
135940498	20	120	1
135940717	17	120	1
135941249	6	120	1
135942687	6	120	1
135942958	17	120	1
135943058	17	120	1
135944389	6	120	1
135945012	23	120	1
135946988	16	120	1
135950157	23	120	1
135950378	6	120	1
135950887	8	120	1
135950986	16	120	1
135951924	6	120	1
135952221	6	120	1
135954344	17	120	1
135957564	29	120	1
135959400	7	120	1
135959993	6	120	1
135960685	5	120	1
135961212	11	120	1
135962498	11	120	1
135962746	4	120	1
135963104	9	120	1
135963166	6	120	1
135963304	10	120	1
135963440	26	120	1
135964196	2	120	1
135964499	11	120	1
135965071	8	120	1
135965949	7	120	1
135966533	5	120	1
135966713	3	120	1
135966870	11	120	1
135966917	11	120	1
135967018	11	120	1
135967418	4	120	1
135967838	21	120	1
135968077	6	120	1
135968483	12	120	1
135969299	6	120	1
135970495	5	120	1
135970560	6	120	1
135971387	6	120	1
135972595	11	120	1
135972698	11	120	1
135973256	11	120	1
135974533	5	120	1
135974683	5	120	1
135974691	6	120	1
135974769	5	120	1
135975279	6	120	1
135975735	22	120	1
135975756	5	120	1
135976062	6	120	1
135976465	4	120	1
135976615	11	120	1
135976938	11	120	1
135978536	21	120	1
135979291	11	120	1
135979439	5	120	1
135979969	11	120	1
135980476	11	120	1
135980832	11	120	1
135980916	5	120	1
135981119	11	120	1
135981330	11	120	1
135981951	11	120	1
135982109	11	120	1
135982776	2	120	1
135983227	6	120	1
135983875	5	120	1
135985093	6	120	1
135985109	12	120	1
135985387	17	120	1
135985974	6	120	1
135986037	6	120	1
135986106	5	120	1
135987720	7	120	1
135987731	7	120	1
135988494	4	120	1
135989181	5	120	1
135990335	9	120	1
135990772	6	120	1
135990810	12	120	1
135990888	4	120	1
135990902	5	120	1
135991056	7	120	1
135991128	6	120	1
135991261	7	120	1
135992027	7	120	1
135992886	7	120	1
135992933	3	120	1
135993744	8	120	1
135994381	5	120	1
135995171	6	120	1
135995540	4	120	1
135996046	11	120	1
135996909	4	120	1
135996982	6	120	1
135997853	6	120	1
135998026	11	120	1
135998376	3	120	1
135999598	6	120	1
136001546	4	120	1
136001777	2	120	1
136001920	11	120	1
136002135	13	120	1
136003146	10	120	1
136004040	4	120	1
136004068	4	120	1
136004072	4	120	1
136004109	5	120	1
136004321	14	120	1
136005283	4	120	1
136005773	4	120	1
136006139	6	120	1
136006276	30	120	1
136006298	30	120	1
136006687	7	120	1
136006886	17	120	1
136007396	5	120	1
136007419	7	120	1
136007505	7	120	1
136007749	24	120	1
136008363	17	120	1
136008368	18	120	1
136008925	27	120	1
136009073	31	120	1
136009098	4	120	1
136009100	7	120	1
136009148	4	120	1
136009418	3	120	1
136009632	5	120	1
136010172	22	120	1
136010174	18	120	1
136010914	10	120	1
136011843	7	120	1
136012398	4	120	1
136012778	4	120	1
136012782	10	120	1
136012796	16	120	1
136013062	19	120	1
136013066	35	120	1
136013236	19	120	1
136013454	5	120	1
136013533	23	120	1
136014696	19	120	1
136015327	35	120	1
136015474	28	120	1
136015512	35	120	1
136015992	34	120	1
136016141	2	120	1
136017093	29	120	1
136017880	19	120	1
136018150	18	120	1
136018172	19	120	1
136019055	24	120	1
136019137	24	120	1
136019438	9	120	1
136019512	6	120	1
136019662	24	120	1
136019728	18	120	1
136019945	18	120	1
136019964	7	120	1
136020382	18	120	1
136020578	28	120	1
136020633	6	120	1
136021031	5	120	1
136021487	22	120	1
136022920	28	120	1
136024603	2	120	1
136026083	2	120	1
136026712	18	120	1
136026989	24	120	1
136027012	26	120	1
136027288	24	120	1
136027502	17	120	1
136028299	6	120	1
136028392	6	120	1
136028645	24	120	1
136028702	26	120	1
136028868	6	120	1
136029085	26	120	1
136030014	5	120	1
136030027	2	120	1
136030372	2	120	1
136031169	7	120	1
136031222	7	120	1
136032256	17	120	1
136033018	7	120	1
136033117	26	120	1
136033267	7	120	1
136033364	6	120	1
136034218	24	120	1
136034403	17	120	1
136034502	6	120	1
136035247	17	120	1
136035446	4	120	1
136035470	7	120	1
136035479	27	120	1
136035856	7	120	1
136035935	17	120	1
136036225	24	120	1
136036238	17	120	1
136036277	24	120	1
136036480	7	120	1
136036853	7	120	1
136037577	7	120	1
136037935	17	120	1
136037976	3	120	1
136038042	17	120	1
136038132	7	120	1
136040112	6	120	1
136040161	26	120	1
136040693	2	120	1
136042799	9	120	1
136042998	7	120	1
136043482	17	120	1
136043800	2	120	1
136044352	2	120	1
136044785	20	120	1
136045050	17	120	1
136045967	20	120	1
136046535	2	120	1
136046852	2	120	1
136046879	20	120	1
136047095	17	120	1
136047107	25	120	1
136047126	18	120	1
136047237	6	120	1
136047284	23	120	1
136047536	18	120	1
136047824	20	120	1
136048124	18	120	1
136048478	20	120	1
136048718	18	120	1
136049064	2	120	1
136049205	19	120	1
136049215	19	120	1
136049216	19	120	1
136049557	2	120	1
136050008	4	120	1
136050144	17	120	1
136050267	10	120	1
136050442	15	120	1
136050547	17	120	1
136050678	17	120	1
136050689	17	120	1
136050881	17	120	1
136051664	15	120	1
136053288	24	120	1
136053372	2	120	1
136053458	18	120	1
136053685	4	120	1
136053970	26	120	1
136054160	4	120	1
136054267	2	120	1
136054884	19	120	1
136054939	6	120	1
136055178	25	120	1
136055913	25	120	1
136055947	23	120	1
136056174	20	120	1
136056582	23	120	1
136057088	2	120	1
136057409	25	120	1
136058143	26	120	1
136058175	19	120	1
136058668	25	120	1
136059002	25	120	1
136059020	4	120	1
136059136	25	120	1
136059359	19	120	1
136059606	27	120	1
136059901	21	120	1
136060114	25	120	1
136060171	25	120	1
136060220	25	120	1
136060381	25	120	1
136060569	25	120	1
136061154	23	120	1
136061231	4	120	1
136061328	25	120	1
136061501	13	120	1
136061793	3	120	1
136061913	24	120	1
136062362	11	120	1
136062815	24	120	1
136063257	24	120	1
136063344	25	120	1
136063697	22	120	1
136063861	24	120	1
136064232	24	120	1
136065537	4	120	1
136065807	24	120	1
136066066	18	120	1
136067278	22	120	1
136067454	24	120	1
136067467	2	120	1
136068540	25	120	1
136071068	22	120	1
136071649	24	120	1
136071757	24	120	1
136071821	22	120	1
136071945	21	120	1
136072663	25	120	1
136073444	25	120	1
136073828	18	120	1
136074187	5	120	1
136074358	3	120	1
136074385	2	120	1
136074451	21	120	1
136074548	18	120	1
136074577	25	120	1
136074735	25	120	1
136074736	25	120	1
136075000	25	120	1
136075130	21	120	1
136075657	25	120	1
136075968	4	120	1
136076074	4	120	1
136077036	5	120	1
136079233	2	120	1
136079401	20	120	1
136079822	4	120	1
136079989	2	120	1
136080322	18	120	1
136080430	24	120	1
136081926	4	120	1
136082222	21	120	1
136082592	4	120	1
136083135	4	120	1
136084254	4	120	1
136085457	5	120	1
136085615	27	120	1
136086180	22	120	1
136086267	3	120	1
136086858	4	120	1
136086927	25	120	1
136087187	25	120	1
136088172	2	120	1
136088777	25	120	1
136089310	2	120	1
136089933	20	120	1
136090256	13	120	1
136090494	4	120	1
136091016	3	120	1
136091054	25	120	1
136091190	4	120	1
136091291	22	120	1
136092060	4	120	1
136092094	3	120	1
136092389	31	120	1
136092668	25	120	1
136092759	22	120	1
136093020	21	120	1
136093157	3	120	1
136093411	3	120	1
136093447	4	120	1
136093888	25	120	1
136094256	3	120	1
136094331	3	120	1
136094660	3	120	1
136094880	25	120	1
136095031	2	120	1
136095348	4	120	1
136095453	3	120	1
136096019	2	120	1
136096278	25	120	1
136096364	3	120	1
136096527	21	120	1
136096928	6	120	1
136097459	25	120	1
136100587	4	120	1
136101509	26	120	1
136101534	7	120	1
136101643	17	120	1
136102332	17	120	1
136102414	17	120	1
136102591	17	120	1
136102592	17	120	1
136102739	17	120	1
136102853	11	120	1
136102884	17	120	1
136104190	17	120	1
136104247	3	120	1
136104271	17	120	1
136104368	27	120	1
136104513	3	120	1
136104987	2	120	1
136106390	7	120	1
136106877	3	120	1
136107330	25	120	1
136107496	9	120	1
136107548	15	120	1
136107945	10	120	1
136108245	24	120	1
136108304	48	120	1
136109029	50	120	1
136109062	36	120	1
136109147	36	120	1
136110013	55	120	1
136110540	5	120	1
136110636	50	120	1
136110913	54	120	1
136111121	12	120	1
136111469	55	120	1
136111864	12	120	1
136112182	54	120	1
136112259	37	120	1
136112539	49	120	1
136113019	51	120	1
136113053	37	120	1
136113712	49	120	1
136113797	3	120	1
136114658	12	120	1
136114726	12	120	1
136114747	23	120	1
136114992	23	120	1
136115095	51	120	1
136115211	23	120	1
136115377	37	120	1
136115398	38	120	1
136115494	49	120	1
136115495	49	120	1
136116409	49	120	1
136117006	12	120	1
136117008	49	120	1
136117137	50	120	1
136117948	20	120	1
136117966	51	120	1
136118172	51	120	1
136118376	4	120	1
136119214	14	120	1
136119486	37	120	1
136119663	44	120	1
136119685	4	120	1
136119708	3	120	1
136120255	34	120	1
136120636	14	120	1
136121081	50	120	1
136121526	38	120	1
136122645	2	120	1
136122701	51	120	1
136122801	2	120	1
136122805	7	120	1
136122969	3	120	1
136123706	55	120	1
136124795	41	120	1
136125357	41	120	1
136125766	24	120	1
136126158	24	120	1
136126271	28	120	1
136126292	34	120	1
136126518	57	120	1
136127207	59	120	1
136127326	59	120	1
136127665	59	120	1
136127887	59	120	1
136128036	59	120	1
136128091	49	120	1
136128400	59	120	1
136128471	59	120	1
136128494	9	120	1
136128639	52	120	1
136128802	2	120	1
136128980	57	120	1
136129262	57	120	1
136129859	57	120	1
136129897	57	120	1
136130161	57	120	1
136130232	57	120	1
136130335	57	120	1
136130355	57	120	1
136130539	22	120	1
136130676	57	120	1
136130808	57	120	1
136130852	57	120	1
136131150	57	120	1
136131260	57	120	1
136131287	52	120	1
136131607	4	120	1
136131897	5	120	1
136132073	9	120	1
136132083	9	120	1
136132256	5	120	1
136132427	59	120	1
136133139	60	120	1
136133153	56	120	1
136133622	56	120	1
136133701	53	120	1
136133905	53	120	1
136133973	58	120	1
136134543	11	120	1
136134775	11	120	1
136135039	5	120	1
136135055	22	120	1
136135056	11	120	1
136135266	11	120	1
136135447	11	120	1
136135870	11	120	1
136136292	2	120	1
136137054	4	120	1
136138136	5	120	1
136138871	5	120	1
136139314	5	120	1
136139481	4	120	1
136139587	8	120	1
136140701	2	120	1
136140818	6	120	1
136141329	6	120	1
136141344	9	120	1
136142241	8	120	1
136142886	8	120	1
136143333	3	120	1
136143911	4	120	1
136144765	4	120	1
136144941	8	120	1
136145530	8	120	1
136145612	2	120	1
136146341	9	120	1
136146826	17	120	1
136147623	14	120	1
136147849	10	120	1
136147865	2	120	1
136148111	7	120	1
136149165	15	120	1
136149275	10	120	1
136149859	13	120	1
136150312	12	120	1
136150438	13	120	1
136150537	13	120	1
136150641	12	120	1
136150663	12	120	1
136150839	12	120	1
136150894	4	120	1
136151097	4	120	1
136151121	12	120	1
136151270	13	120	1
136151449	12	120	1
136151660	12	120	1
136151931	10	120	1
136152557	12	120	1
136152620	2	120	1
136152655	9	120	1
136153214	12	120	1
136154213	12	120	1
136154449	10	120	1
136154569	10	120	1
136154774	12	120	1
136154975	12	120	1
136155136	3	120	1
136155594	12	120	1
136155828	12	120	1
136155915	3	120	1
136156084	12	120	1
136157636	12	120	1
136158458	2	120	1
136158491	12	120	1
136158766	19	120	1
136158985	12	120	1
136159087	9	120	1
136159139	12	120	1
136159200	13	120	1
136159683	13	120	1
136159809	12	120	1
136159945	9	120	1
136159947	10	120	1
136160226	2	120	1
136160384	28	120	1
136160658	10	120	1
136160838	10	120	1
136161331	2	120	1
136161417	3	120	1
136161856	12	120	1
136161860	12	120	1
136162106	12	120	1
136162302	12	120	1
136162377	12	120	1
136162382	12	120	1
136162515	12	120	1
136163053	12	120	1
136163153	12	120	1
136164009	12	120	1
136164091	12	120	1
136164092	12	120	1
136164137	12	120	1
136164471	10	120	1
136164548	22	120	1
136164984	10	120	1
136165185	10	120	1
136165323	12	120	1
136165443	31	120	1
136165489	8	120	1
136166312	12	120	1
136166631	12	120	1
136166991	11	120	1
136167349	12	120	1
136167608	9	120	1
136167807	12	120	1
136168042	12	120	1
136169984	8	120	1
136170862	7	120	1
136171031	19	120	1
136171033	2	120	1
136172110	12	120	1
136172644	7	120	1
136172659	32	120	1
136173156	12	120	1
136174402	2	120	1
136174710	12	120	1
136174847	10	120	1
136174957	11	120	1
136174998	10	120	1
136175257	11	120	1
136175597	13	120	1
136175742	13	120	1
136175769	12	120	1
136175772	13	120	1
136175883	6	120	1
136176087	7	120	1
136176439	3	120	1
136176473	10	120	1
136176478	10	120	1
136177019	8	120	1
136177350	5	120	1
136177598	6	120	1
136177765	5	120	1
136178033	5	120	1
136178136	7	120	1
136178580	6	120	1
136178936	5	120	1
136180874	7	120	1
136180955	7	120	1
136181986	7	120	1
136182134	7	120	1
136182213	6	120	1
136182345	19	120	1
136182440	7	120	1
136182782	7	120	1
136182877	7	120	1
136183197	7	120	1
136183784	7	120	1
136184386	8	120	1
136185126	7	120	1
136185631	7	120	1
136186357	7	120	1
136186374	7	120	1
136187895	7	120	1
136188479	7	120	1
136188593	7	120	1
136189236	7	120	1
136189881	5	120	1
136191016	7	120	1
136192634	13	120	1
136192641	2	120	1
136192802	8	120	1
136192994	6	120	1
136193150	8	120	1
136193346	8	120	1
136194237	9	120	1
136196761	8	120	1
136197045	8	120	1
136197466	4	120	1
136197767	2	120	1
136198474	6	120	1
136198813	6	120	1
136200093	8	120	1
136201100	6	120	1
136202056	6	120	1
136202105	6	120	1
136202844	8	120	1
136203326	6	120	1
136203430	12	120	1
136203440	15	120	1
136203747	6	120	1
136207851	3	120	1
136208097	8	120	1
136208971	6	120	1
136209771	2	120	1
136209885	6	120	1
136210523	15	120	1
136210714	6	120	1
136211239	6	120	1
136211470	6	120	1
136212649	6	120	1
136212944	6	120	1
136212998	3	120	1
136213351	8	120	1
136215422	6	120	1
136216206	10	120	1
136216594	2	120	1
136217503	10	120	1
136220021	5	120	1
136220872	30	120	1
136222408	30	120	1
136222464	15	120	1
136222615	30	120	1
136223003	30	120	1
136223035	30	120	1
136223036	29	120	1
136223048	30	120	1
136223142	30	120	1
136224332	30	120	1
136224428	30	120	1
136224780	16	120	1
136224864	15	120	1
136225566	30	120	1
136226024	30	120	1
136226137	30	120	1
136226203	30	120	1
136232787	12	120	1
136232951	13	120	1
136232962	30	120	1
136232981	30	120	1
136233178	30	120	1
136233367	30	120	1
136233764	30	120	1
136233912	30	120	1
136234423	14	120	1
136234519	30	120	1
136234573	6	120	1
136234789	30	120	1
136235615	30	120	1
136236198	13	120	1
136236399	23	120	1
136236566	29	120	1
136237013	14	120	1
136237793	30	120	1
136238281	15	120	1
136238434	30	120	1
136238680	29	120	1
136239450	24	120	1
136239973	12	120	1
136241225	28	120	1
136241516	3	120	1
136241733	16	120	1
136241946	17	120	1
136241948	7	120	1
136243241	16	120	1
136243730	16	120	1
136243842	16	120	1
136244589	21	120	1
136245668	16	120	1
136246087	16	120	1
136246150	16	120	1
136246154	25	120	1
136247015	25	120	1
136248292	16	120	1
136248988	10	120	1
136250632	21	120	1
136251011	2	120	1
136251605	4	120	1
136252787	17	120	1
136253210	29	120	1
136254215	13	120	1
136255604	14	120	1
136258606	19	120	1
136260074	6	120	1
136260248	5	120	1
136261182	11	120	1
136261648	18	120	1
136262434	18	120	1
136262440	13	120	1
136262677	18	120	1
136262775	6	120	1
136264776	18	120	1
136265453	18	120	1
136266340	18	120	1
136266570	18	120	1
136267327	15	120	1
136268027	18	120	1
136269858	18	120	1
136270193	17	120	1
136270548	6	120	1
136271452	19	120	1
136272567	16	120	1
136273783	4	120	1
136274244	11	120	1
136274689	17	120	1
136275534	17	120	1
136275678	18	120	1
136276516	18	120	1
136276908	28	120	1
136277185	29	120	1
136278065	2	120	1
136278158	9	120	1
136278390	17	120	1
136278975	17	120	1
136280263	5	120	1
136280412	6	120	1
136280651	16	120	1
136281039	6	120	1
136281363	8	120	1
136281655	10	120	1
136282485	5	120	1
136283630	18	120	1
136286423	14	120	1
136286921	15	120	1
136287226	24	120	1
136288271	16	120	1
136288462	14	120	1
136288859	14	120	1
136290408	14	120	1
136291800	14	120	1
136292067	12	120	1
136292807	14	120	1
136293157	13	120	1
136293383	14	120	1
136295469	14	120	1
136297908	26	120	1
136298082	14	120	1
136298665	3	120	1
136298761	2	120	1
136299107	24	120	1
